outlet_id,total_images,file_name,rank,suspicion_score,modified_zscore,flagged,reason
outlet_7d7b1abc,25,image_0009.jpg,10,0.0904,0.191,False,
outlet_7d7b1abc,25,image_0007.jpg,11,0.0807,0.067,False,
outlet_7d7b1abc,25,image_0025.jpg,12,0.0777,0.026,False,
outlet_7d7b1abc,25,image_0012.jpg,13,0.0759,0.0,False,
outlet_7d7b1abc,25,image_0002.jpg,14,0.0435,-0.592,False,
outlet_7d7b1abc,25,image_0019.jpg,15,0.0419,-0.63,False,
outlet_7d7b1abc,25,image_0018.jpg,16,0.0419,-0.63,False,
outlet_7d7b1abc,25,image_0011.jpg,17,0.0401,-0.674,False,
outlet_7d7b1abc,25,image_0013.jpg,18,0.0385,-0.719,False,
outlet_7d7b1abc,25,image_0006.jpg,19,0.035,-0.817,False,
outlet_7d7b1abc,25,image_0023.jpg,20,0.0348,-0.824,False,
outlet_7d7b1abc,25,image_0010.jpg,21,0.0321,-0.906,False,
outlet_7d7b1abc,25,image_0024.jpg,22,0.0268,-1.093,False,
outlet_7d7b1abc,25,image_0022.jpg,23,0.0254,-1.147,False,
outlet_7d7b1abc,25,image_0016.jpg,24,0.0242,-1.198,False,
outlet_7d7b1abc,25,image_0020.jpg,25,0.019,-1.442,False,
outlet_7f1dd575,10,image_0001_1.jpg,1,0.173,0.935,False,
outlet_7f1dd575,10,image_0002.jpg,2,0.1697,0.912,False,
outlet_7f1dd575,10,image_0008.jpg,3,0.1398,0.683,False,
outlet_7f1dd575,10,image_0007.jpg,4,0.1378,0.666,False,
outlet_7f1dd575,10,image_0006.jpg,5,0.0855,0.13,False,
outlet_7f1dd575,10,image_0005.jpg,6,0.0673,-0.13,False,
outlet_7f1dd575,10,image_0009.jpg,7,0.0619,-0.218,False,
outlet_7f1dd575,10,image_0001.jpg,8,0.0453,-0.548,False,
outlet_7f1dd575,10,image_0004.jpg,9,0.036,-0.789,False,
outlet_7f1dd575,10,image_0003.jpg,10,0.0252,-1.157,False,
outlet_8033796b,12,image_0012.jpg,1,1.0,13.063,True,"Low similarity to the outlet's other 11 photos (multi-region anomaly score 13.1, beyond the folder's normal range)."
outlet_8033796b,12,image_0008.jpg,2,0.9951,7.811,True,"Low similarity to the outlet's other 11 photos (multi-region anomaly score 7.8, beyond the folder's normal range)."
outlet_8033796b,12,image_0003.jpg,3,0.1471,0.742,False,
outlet_8033796b,12,image_0009.jpg,4,0.1205,0.512,False,
outlet_8033796b,12,image_0011.jpg,5,0.0944,0.239,False,
outlet_8033796b,12,image_0004.jpg,6,0.0759,0.001,False,
outlet_8033796b,12,image_0010.jpg,7,0.0758,-0.001,False,
outlet_8033796b,12,image_0001.jpg,8,0.0629,-0.201,False,
outlet_8033796b,12,image_0005.jpg,9,0.0428,-0.607,False,
outlet_8033796b,12,image_0002.jpg,10,0.0325,-0.892,False,
outlet_8033796b,12,image_0007.jpg,11,0.0267,-1.096,False,
outlet_8033796b,12,image_0006.jpg,12,0.0212,-1.333,False,
outlet_817272f8,5,image_0003.jpg,1,0.1795,0.98,False,
outlet_817272f8,5,image_0005.jpg,2,0.1586,0.832,False,
outlet_817272f8,5,image_0004.jpg,3,0.0759,0.0,False,
outlet_817272f8,5,image_0002.jpg,4,0.041,-0.651,False,
outlet_817272f8,5,image_0001.jpg,5,0.0401,-0.674,False,
outlet_827dd729,14,image_0001_1.jpg,1,1.0,14.94,True,"Low similarity to the outlet's other 13 photos (multi-region anomaly score 14.9, beyond the folder's normal range)."
outlet_827dd729,14,image_0003.jpg,2,0.9998,11.152,True,"Low similarity to the outlet's other 13 photos (multi-region anomaly score 11.2, beyond the folder's normal range)."
outlet_827dd729,14,image_0012.jpg,3,0.6033,2.919,True,"Low similarity to the outlet's other 13 photos (multi-region anomaly score 2.9, beyond the folder's normal range)."
outlet_827dd729,14,image_0011.jpg,4,0.3488,1.876,False,
outlet_827dd729,14,image_0013.jpg,5,0.1096,0.405,False,
outlet_827dd729,14,image_0005.jpg,6,0.0965,0.264,False,
outlet_827dd729,14,image_0002.jpg,7,0.0883,0.165,False,
outlet_827dd729,14,image_0004.jpg,8,0.0651,-0.165,False,
outlet_827dd729,14,image_0008.jpg,9,0.0555,-0.335,False,
outlet_827dd729,14,image_0007.jpg,10,0.0452,-0.551,False,
outlet_827dd729,14,image_0001.jpg,11,0.0445,-0.568,False,
outlet_827dd729,14,image_0006.jpg,12,0.0362,-0.781,False,
outlet_827dd729,14,image_0010.jpg,13,0.0325,-0.894,False,
outlet_827dd729,14,image_0009.jpg,14,0.02,-1.393,False,
outlet_830a6674,14,image_0006.jpg,1,0.1966,1.092,False,
outlet_830a6674,14,image_0002.jpg,2,0.1755,0.953,False,
outlet_830a6674,14,image_0013.jpg,3,0.1692,0.909,False,
outlet_830a6674,14,image_0012.jpg,4,0.1692,0.909,False,
outlet_830a6674,14,image_0014.jpg,5,0.1692,0.909,False,
outlet_830a6674,14,image_0007.jpg,6,0.1683,0.902,False,
outlet_830a6674,14,image_0011.jpg,7,0.0808,0.068,False,
outlet_830a6674,14,image_0010.jpg,8,0.0712,-0.068,False,
outlet_830a6674,14,image_0005.jpg,9,0.0678,-0.121,False,
outlet_830a6674,14,image_0001.jpg,10,0.0614,-0.227,False,
outlet_830a6674,14,image_0003.jpg,11,0.0577,-0.292,False,
outlet_830a6674,14,image_0004.jpg,12,0.0577,-0.292,False,
outlet_830a6674,14,image_0008.jpg,13,0.0401,-0.674,False,
outlet_830a6674,14,image_0009.jpg,14,0.0401,-0.674,False,
outlet_830ca989,19,image_0016.jpg,1,0.4479,2.291,False,
outlet_830ca989,19,image_0002.jpg,2,0.2063,1.152,False,
outlet_830ca989,19,image_0017.jpg,3,0.1668,0.891,False,
outlet_830ca989,19,image_0001.jpg,4,0.1414,0.696,False,
outlet_830ca989,19,image_0015.jpg,5,0.1326,0.622,False,
outlet_830ca989,19,image_0006.jpg,6,0.1042,0.349,False,
outlet_830ca989,19,image_0018.jpg,7,0.1024,0.329,False,
outlet_830ca989,19,image_0014.jpg,8,0.0926,0.218,False,
outlet_830ca989,19,image_0005.jpg,9,0.0781,0.032,False,
outlet_830ca989,19,image_0007.jpg,10,0.0759,0.0,False,
outlet_830ca989,19,image_0003.jpg,11,0.0642,-0.18,False,
outlet_830ca989,19,image_0013.jpg,12,0.0582,-0.284,False,
outlet_830ca989,19,image_0012.jpg,13,0.0422,-0.623,False,
outlet_830ca989,19,image_0010.jpg,14,0.0401,-0.674,False,
outlet_830ca989,19,image_0019.jpg,15,0.0396,-0.689,False,
outlet_830ca989,19,image_0004.jpg,16,0.0303,-0.965,False,
outlet_830ca989,19,image_0009.jpg,17,0.03,-0.977,False,
outlet_830ca989,19,image_0008.jpg,18,0.0285,-1.03,False,
outlet_830ca989,19,image_0011.jpg,19,0.0229,-1.254,False,
outlet_8543b5b4,10,image_0004_1.jpg,1,0.6004,2.907,True,"Low similarity to the outlet's other 9 photos (multi-region anomaly score 2.9, beyond the folder's normal range)."
outlet_8543b5b4,10,image_0002_1.jpg,2,0.2646,1.478,False,
outlet_8543b5b4,10,image_0003_1.jpg,3,0.1597,0.839,False,
outlet_8543b5b4,10,image_0001_1.jpg,4,0.1402,0.686,False,
outlet_8543b5b4,10,image_0006.jpg,5,0.1108,0.418,False,
outlet_8543b5b4,10,image_0001.jpg,6,0.0513,-0.418,False,
outlet_8543b5b4,10,image_0004.jpg,7,0.0498,-0.448,False,
outlet_8543b5b4,10,image_0005.jpg,8,0.0479,-0.49,False,
outlet_8543b5b4,10,image_0003.jpg,9,0.0406,-0.663,False,
outlet_8543b5b4,10,image_0002.jpg,10,0.0347,-0.826,False,
outlet_867ffca6,15,image_0003.jpg,1,0.9965,8.148,True,"Low similarity to the outlet's other 14 photos (multi-region anomaly score 8.1, beyond the folder's normal range)."
outlet_867ffca6,15,image_0011.jpg,2,0.9779,6.292,True,"Low similarity to the outlet's other 14 photos (multi-region anomaly score 6.3, beyond the folder's normal range)."
outlet_867ffca6,15,image_0002.jpg,3,0.3957,2.077,False,
outlet_867ffca6,15,image_0012.jpg,4,0.1826,1.001,False,
outlet_867ffca6,15,image_0009.jpg,5,0.1388,0.674,False,
outlet_867ffca6,15,image_0013.jpg,6,0.1156,0.465,False,
outlet_867ffca6,15,image_0015.jpg,7,0.081,0.071,False,
outlet_867ffca6,15,image_0010.jpg,8,0.0759,0.0,False,
outlet_867ffca6,15,image_0007.jpg,9,0.0703,-0.082,False,
outlet_867ffca6,15,image_0001.jpg,10,0.0433,-0.595,False,
outlet_867ffca6,15,image_0006.jpg,11,0.0427,-0.609,False,
outlet_867ffca6,15,image_0004.jpg,12,0.0407,-0.661,False,
outlet_867ffca6,15,image_0005.jpg,13,0.0334,-0.866,False,
outlet_867ffca6,15,image_0008.jpg,14,0.0246,-1.182,False,
outlet_867ffca6,15,image_0014.jpg,15,0.0172,-1.548,False,
outlet_875df2f2,13,image_0009.jpg,1,0.3613,1.93,False,
outlet_875df2f2,13,image_0004.jpg,2,0.2449,1.374,False,
outlet_875df2f2,13,image_0006.jpg,3,0.1226,0.532,False,
outlet_875df2f2,13,image_0007.jpg,4,0.1046,0.353,False,
outlet_875df2f2,13,image_0012.jpg,5,0.0987,0.289,False,
outlet_875df2f2,13,image_0005.jpg,6,0.0796,0.052,False,
outlet_875df2f2,13,image_0008.jpg,7,0.0759,0.0,False,
outlet_875df2f2,13,image_0001.jpg,8,0.0572,-0.302,False,
outlet_875df2f2,13,image_0011.jpg,9,0.0401,-0.674,False,
outlet_875df2f2,13,image_0010.jpg,10,0.0385,-0.717,False,
outlet_875df2f2,13,image_0013.jpg,11,0.0359,-0.791,False,
outlet_875df2f2,13,image_0002.jpg,12,0.03,-0.975,False,
outlet_875df2f2,13,image_0003.jpg,13,0.0295,-0.994,False,
outlet_89fe040d,25,image_0002.jpg,1,0.7414,3.553,True,"Low similarity to the outlet's other 24 photos (multi-region anomaly score 3.6, beyond the folder's normal range)."
outlet_89fe040d,25,image_0003.jpg,2,0.7272,3.48,True,"Low similarity to the outlet's other 24 photos (multi-region anomaly score 3.5, beyond the folder's normal range)."
outlet_89fe040d,25,image_0004.jpg,3,0.6939,3.319,True,"Low similarity to the outlet's other 24 photos (multi-region anomaly score 3.3, beyond the folder's normal range)."
outlet_89fe040d,25,image_0007.jpg,4,0.6134,2.962,True,"Low similarity to the outlet's other 24 photos (multi-region anomaly score 3.0, beyond the folder's normal range)."
outlet_89fe040d,25,image_0008.jpg,5,0.6078,2.938,True,"Low similarity to the outlet's other 24 photos (multi-region anomaly score 2.9, beyond the folder's normal range)."
outlet_89fe040d,25,image_0010.jpg,6,0.266,1.485,False,
outlet_89fe040d,25,image_0011.jpg,7,0.242,1.358,False,
outlet_89fe040d,25,image_0001.jpg,8,0.1887,1.041,False,
outlet_89fe040d,25,image_0016.jpg,9,0.1301,0.6,False,
outlet_89fe040d,25,image_0023.jpg,10,0.0987,0.288,False,
outlet_89fe040d,25,image_0009.jpg,11,0.0954,0.251,False,
outlet_89fe040d,25,image_0015.jpg,12,0.0893,0.178,False,
outlet_89fe040d,25,image_0013.jpg,13,0.0759,0.0,False,
outlet_89fe040d,25,image_0014.jpg,14,0.0694,-0.096,False,
outlet_89fe040d,25,image_0025.jpg,15,0.0629,-0.202,False,
outlet_89fe040d,25,image_0006.jpg,16,0.0595,-0.261,False,
outlet_89fe040d,25,image_0005.jpg,17,0.0595,-0.261,False,
outlet_89fe040d,25,image_0019.jpg,18,0.0563,-0.318,False,
outlet_89fe040d,25,image_0017.jpg,19,0.0544,-0.355,False,
outlet_89fe040d,25,image_0022.jpg,20,0.0509,-0.425,False,
outlet_89fe040d,25,image_0021.jpg,21,0.0401,-0.674,False,
outlet_89fe040d,25,image_0024.jpg,22,0.0372,-0.752,False,
outlet_89fe040d,25,image_0018.jpg,23,0.0351,-0.815,False,
outlet_89fe040d,25,image_0020.jpg,24,0.0322,-0.903,False,
outlet_89fe040d,25,image_0012.jpg,25,0.0306,-0.955,False,
outlet_8c4b499e,9,image_0006.jpg,1,0.9008,4.706,True,"Low similarity to the outlet's other 8 photos (multi-region anomaly score 4.7, beyond the folder's normal range)."
outlet_8c4b499e,9,image_0001.jpg,2,0.8941,4.633,True,"Low similarity to the outlet's other 8 photos (multi-region anomaly score 4.6, beyond the folder's normal range)."
outlet_8c4b499e,9,image_0002.jpg,3,0.8732,4.43,True,"Low similarity to the outlet's other 8 photos (multi-region anomaly score 4.4, beyond the folder's normal range)."
outlet_8c4b499e,9,image_0007.jpg,4,0.1071,0.379,False,
outlet_8c4b499e,9,image_0003.jpg,5,0.0759,0.0,False,
outlet_8c4b499e,9,image_0009.jpg,6,0.0532,-0.38,False,
outlet_8c4b499e,9,image_0004.jpg,7,0.042,-0.628,False,
outlet_8c4b499e,9,image_0005.jpg,8,0.0401,-0.674,False,
outlet_8c4b499e,9,image_0008.jpg,9,0.0344,-0.835,False,
outlet_8cae84d2,8,image_0003.jpg,1,0.9865,6.794,True,"Low similarity to the outlet's other 7 photos (multi-region anomaly score 6.8, beyond the folder's normal range)."
outlet_8cae84d2,8,image_0005.jpg,2,0.8812,4.504,True,"Low similarity to the outlet's other 7 photos (multi-region anomaly score 4.5, beyond the folder's normal range)."
outlet_8cae84d2,8,image_0006.jpg,3,0.0982,0.283,False,
outlet_8cae84d2,8,image_0001.jpg,4,0.0957,0.254,False,
outlet_8cae84d2,8,image_0004.jpg,5,0.0598,-0.254,False,
outlet_8cae84d2,8,image_0007.jpg,6,0.0463,-0.524,False,
outlet_8cae84d2,8,image_0002.jpg,7,0.0347,-0.825,False,
outlet_8cae84d2,8,image_0008.jpg,8,0.0022,-3.623,False,
outlet_927fbbbb,8,image_0002_1.jpg,1,0.2979,1.643,False,
outlet_927fbbbb,8,image_0001_1.jpg,2,0.2079,1.162,False,
outlet_927fbbbb,8,image_0004.jpg,3,0.108,0.389,False,
outlet_927fbbbb,8,image_0006.jpg,4,0.0943,0.238,False,
outlet_927fbbbb,8,image_0005.jpg,5,0.0608,-0.238,False,
outlet_927fbbbb,8,image_0001.jpg,6,0.0454,-0.546,False,
outlet_927fbbbb,8,image_0002.jpg,7,0.0355,-0.803,False,
outlet_927fbbbb,8,image_0003.jpg,8,0.0311,-0.94,False,
outlet_9486512c,8,image_0005.jpg,1,0.9975,8.481,True,"Low similarity to the outlet's other 7 photos (multi-region anomaly score 8.5, beyond the folder's normal range)."
outlet_9486512c,8,image_0008.jpg,2,0.547,2.689,True,"Low similarity to the outlet's other 7 photos (multi-region anomaly score 2.7, beyond the folder's normal range)."
outlet_9486512c,8,image_0001.jpg,3,0.1226,0.532,False,
outlet_9486512c,8,image_0002.jpg,4,0.0858,0.134,False,
outlet_9486512c,8,image_0007.jpg,5,0.067,-0.134,False,
outlet_9486512c,8,image_0004.jpg,6,0.051,-0.425,False,
outlet_9486512c,8,image_0003.jpg,7,0.035,-0.817,False,
outlet_9486512c,8,image_0006.jpg,8,0.0289,-1.013,False,
outlet_94a1339f,12,image_0001.jpg,1,0.1986,1.105,False,
outlet_94a1339f,12,image_0003.jpg,2,0.1612,0.85,False,
outlet_94a1339f,12,image_0012.jpg,3,0.1165,0.474,False,
outlet_94a1339f,12,image_0005.jpg,4,0.1154,0.464,False,
outlet_94a1339f,12,image_0006.jpg,5,0.1031,0.337,False,
outlet_94a1339f,12,image_0002.jpg,6,0.0988,0.289,False,
outlet_94a1339f,12,image_0004.jpg,7,0.0579,-0.289,False,
outlet_94a1339f,12,image_0009.jpg,8,0.0475,-0.499,False,
outlet_94a1339f,12,image_0010.jpg,9,0.0294,-0.995,False,
outlet_94a1339f,12,image_0008.jpg,10,0.0197,-1.407,False,
outlet_94a1339f,12,image_0007.jpg,11,0.0186,-1.468,False,
outlet_94a1339f,12,image_0011.jpg,12,0.0178,-1.509,False,
outlet_95569b27,11,image_0005.jpg,1,0.4652,2.361,False,
outlet_95569b27,11,image_0003.jpg,2,0.4148,2.156,False,
outlet_95569b27,11,image_0002.jpg,3,0.1936,1.073,False,
outlet_95569b27,11,image_0004.jpg,4,0.1749,0.949,False,
outlet_95569b27,11,image_0001.jpg,5,0.1743,0.945,False,
outlet_95569b27,11,image_0009.jpg,6,0.0759,0.0,False,
outlet_95569b27,11,image_0011.jpg,7,0.073,-0.041,False,
outlet_95569b27,11,image_0006.jpg,8,0.061,-0.233,False,
outlet_95569b27,11,image_0007.jpg,9,0.0574,-0.299,False,
outlet_95569b27,11,image_0010.jpg,10,0.0467,-0.517,False,
outlet_95569b27,11,image_0008.jpg,11,0.0401,-0.674,False,
outlet_956b57b6,7,image_0003.jpg,1,0.5835,2.837,True,"Low similarity to the outlet's other 6 photos (multi-region anomaly score 2.8, beyond the folder's normal range)."
outlet_956b57b6,7,image_0001.jpg,2,0.26,1.454,False,
outlet_956b57b6,7,image_0004.jpg,3,0.0856,0.132,False,
outlet_956b57b6,7,image_0007.jpg,4,0.0759,0.0,False,
outlet_956b57b6,7,image_0002.jpg,5,0.0465,-0.52,False,
outlet_956b57b6,7,image_0006.jpg,6,0.0401,-0.674,False,
outlet_956b57b6,7,image_0005.jpg,7,0.0399,-0.682,False,
outlet_9587ffc0,12,image_0001.jpg,1,0.6475,3.108,True,"Low similarity to the outlet's other 11 photos (multi-region anomaly score 3.1, beyond the folder's normal range)."
outlet_9587ffc0,12,image_0008.jpg,2,0.3287,1.786,False,
outlet_9587ffc0,12,image_0003.jpg,3,0.1784,0.973,False,
outlet_9587ffc0,12,image_0006.jpg,4,0.1725,0.932,False,
outlet_9587ffc0,12,image_0012.jpg,5,0.1029,0.335,False,
outlet_9587ffc0,12,image_0002.jpg,6,0.0789,0.042,False,
outlet_9587ffc0,12,image_0007.jpg,7,0.0729,-0.042,False,
outlet_9587ffc0,12,image_0004.jpg,8,0.0635,-0.192,False,
outlet_9587ffc0,12,image_0005.jpg,9,0.0556,-0.333,False,
outlet_9587ffc0,12,image_0011.jpg,10,0.0412,-0.648,False,
outlet_9587ffc0,12,image_0010.jpg,11,0.0391,-0.701,False,
outlet_9587ffc0,12,image_0009.jpg,12,0.0288,-1.017,False,
outlet_96903c66,18,image_0017.jpg,1,0.8757,4.453,True,"Low similarity to the outlet's other 17 photos (multi-region anomaly score 4.5, beyond the folder's normal range)."
outlet_96903c66,18,image_0018.jpg,2,0.8737,4.434,True,"Low similarity to the outlet's other 17 photos (multi-region anomaly score 4.4, beyond the folder's normal range)."
outlet_96903c66,18,image_0013.jpg,3,0.3793,2.008,False,
outlet_96903c66,18,image_0014.jpg,4,0.3655,1.948,False,
outlet_96903c66,18,image_0009.jpg,5,0.2142,1.2,False,
outlet_96903c66,18,image_0006.jpg,6,0.1299,0.598,False,
outlet_96903c66,18,image_0005.jpg,7,0.1299,0.598,False,
outlet_96903c66,18,image_0016.jpg,8,0.1104,0.414,False,
outlet_96903c66,18,image_0001.jpg,9,0.0759,0.0,False,
outlet_96903c66,18,image_0002.jpg,10,0.0759,0.0,False,
outlet_96903c66,18,image_0015.jpg,11,0.0683,-0.113,False,
outlet_96903c66,18,image_0004.jpg,12,0.0457,-0.539,False,
outlet_96903c66,18,image_0003.jpg,13,0.0457,-0.539,False,
outlet_96903c66,18,image_0007.jpg,14,0.0401,-0.674,False,
outlet_96903c66,18,image_0008.jpg,15,0.0401,-0.674,False,
outlet_96903c66,18,image_0010.jpg,16,0.0371,-0.757,False,
outlet_96903c66,18,image_0011.jpg,17,0.0371,-0.757,False,
outlet_96903c66,18,image_0012.jpg,18,0.0278,-1.054,False,
outlet_9c031b9b,19,image_0003_1.jpg,1,0.9618,5.727,True,"Low similarity to the outlet's other 18 photos (multi-region anomaly score 5.7, beyond the folder's normal range)."
outlet_9c031b9b,19,image_0001_1.jpg,2,0.9301,5.089,True,"Low similarity to the outlet's other 18 photos (multi-region anomaly score 5.1, beyond the folder's normal range)."
outlet_9c031b9b,19,image_0002_1.jpg,3,0.9259,5.026,True,"Low similarity to the outlet's other 18 photos (multi-region anomaly score 5.0, beyond the folder's normal range)."
outlet_9c031b9b,19,image_0004_1.jpg,4,0.9103,4.817,True,"Low similarity to the outlet's other 18 photos (multi-region anomaly score 4.8, beyond the folder's normal range)."
outlet_9c031b9b,19,image_0010.jpg,5,0.1994,1.11,False,
outlet_9c031b9b,19,image_0012.jpg,6,0.1533,0.791,False,
outlet_9c031b9b,19,image_0011.jpg,7,0.1388,0.674,False,
outlet_9c031b9b,19,image_0005.jpg,8,0.1271,0.573,False,
outlet_9c031b9b,19,image_0003.jpg,9,0.0906,0.194,False,
outlet_9c031b9b,19,image_0008.jpg,10,0.0759,0.0,False,
outlet_9c031b9b,19,image_0006.jpg,11,0.0661,-0.148,False,
outlet_9c031b9b,19,image_0004.jpg,12,0.0636,-0.19,False,
outlet_9c031b9b,19,image_0009.jpg,13,0.0478,-0.492,False,
outlet_9c031b9b,19,image_0015.jpg,14,0.0449,-0.558,False,
outlet_9c031b9b,19,image_0013.jpg,15,0.0429,-0.604,False,
outlet_9c031b9b,19,image_0014.jpg,16,0.0421,-0.625,False,
outlet_9c031b9b,19,image_0007.jpg,17,0.0391,-0.701,False,
outlet_9c031b9b,19,image_0001.jpg,18,0.0325,-0.893,False,
outlet_9c031b9b,19,image_0002.jpg,19,0.031,-0.942,False,
outlet_9e5d2ebe,9,image_0002.jpg,1,0.9991,9.546,True,"Low similarity to the outlet's other 8 photos (multi-region anomaly score 9.5, beyond the folder's normal range)."
outlet_9e5d2ebe,9,image_0009.jpg,2,0.6776,3.243,True,"Low similarity to the outlet's other 8 photos (multi-region anomaly score 3.2, beyond the folder's normal range)."
outlet_9e5d2ebe,9,image_0001.jpg,3,0.252,1.412,False,
outlet_9e5d2ebe,9,image_0003.jpg,4,0.1093,0.402,False,
outlet_9e5d2ebe,9,image_0007.jpg,5,0.0759,0.0,False,
outlet_9e5d2ebe,9,image_0006.jpg,6,0.0759,0.0,False,
outlet_9e5d2ebe,9,image_0008.jpg,7,0.0435,-0.591,False,
outlet_9e5d2ebe,9,image_0005.jpg,8,0.0401,-0.674,False,
outlet_9e5d2ebe,9,image_0004.jpg,9,0.0302,-0.969,False,
outlet_9f1d1b48,22,image_0003.jpg,1,0.5364,2.646,True,"Low similarity to the outlet's other 21 photos (multi-region anomaly score 2.6, beyond the folder's normal range)."
outlet_9f1d1b48,22,image_0006.jpg,2,0.5081,2.532,True,"Low similarity to the outlet's other 21 photos (multi-region anomaly score 2.5, beyond the folder's normal range)."
outlet_9f1d1b48,22,image_0008.jpg,3,0.5051,2.52,True,"Low similarity to the outlet's other 21 photos (multi-region anomaly score 2.5, beyond the folder's normal range)."
outlet_9f1d1b48,22,image_0007.jpg,4,0.4505,2.301,False,
outlet_9f1d1b48,22,image_0002_1.jpg,5,0.2973,1.64,False,
outlet_9f1d1b48,22,image_0003_1.jpg,6,0.2964,1.636,False,
outlet_9f1d1b48,22,image_0004_1.jpg,7,0.2001,1.114,False,
outlet_9f1d1b48,22,image_0001_1.jpg,8,0.1858,1.023,False,
outlet_9f1d1b48,22,image_0011.jpg,9,0.0857,0.133,False,
outlet_9f1d1b48,22,image_0001.jpg,10,0.0831,0.1,False,
outlet_9f1d1b48,22,image_0018.jpg,11,0.0766,0.011,False,
outlet_9f1d1b48,22,image_0014.jpg,12,0.0751,-0.011,False,
outlet_9f1d1b48,22,image_0016.jpg,13,0.067,-0.134,False,
outlet_9f1d1b48,22,image_0017.jpg,14,0.0553,-0.338,False,
outlet_9f1d1b48,22,image_0010.jpg,15,0.0505,-0.434,False,
outlet_9f1d1b48,22,image_0009.jpg,16,0.0503,-0.438,False,
outlet_9f1d1b48,22,image_0015.jpg,17,0.0494,-0.457,False,
outlet_9f1d1b48,22,image_0002.jpg,18,0.0452,-0.55,False,
outlet_9f1d1b48,22,image_0004.jpg,19,0.0401,-0.674,False,
outlet_9f1d1b48,22,image_0005.jpg,20,0.0401,-0.674,False,
outlet_9f1d1b48,22,image_0013.jpg,21,0.0313,-0.934,False,
outlet_9f1d1b48,22,image_0012.jpg,22,0.0273,-1.072,False,
outlet_aa2e6f06,7,image_0004.jpg,1,0.1388,0.674,False,
outlet_aa2e6f06,7,image_0002.jpg,2,0.1375,0.664,False,
outlet_aa2e6f06,7,image_0003.jpg,3,0.1271,0.573,False,
outlet_aa2e6f06,7,image_0001.jpg,4,0.0759,0.0,False,
outlet_aa2e6f06,7,image_0007.jpg,5,0.0371,-0.755,False,
outlet_aa2e6f06,7,image_0005.jpg,6,0.0258,-1.131,False,
outlet_aa2e6f06,7,image_0006.jpg,7,0.0258,-1.131,False,
outlet_aa55187a,15,image_0001_1_1.jpg,1,0.4477,2.29,False,
outlet_aa55187a,15,image_0002_1.jpg,2,0.4409,2.262,False,
outlet_aa55187a,15,image_0003_1.jpg,3,0.2835,1.573,False,
outlet_aa55187a,15,image_0001_1.jpg,4,0.2256,1.267,False,
outlet_aa55187a,15,image_0002.jpg,5,0.1332,0.627,False,
outlet_aa55187a,15,image_0006.jpg,6,0.1067,0.375,False,
outlet_aa55187a,15,image_0004.jpg,7,0.1046,0.353,False,
outlet_aa55187a,15,image_0011.jpg,8,0.0759,0.0,False,
outlet_aa55187a,15,image_0001.jpg,9,0.053,-0.383,False,
outlet_aa55187a,15,image_0007.jpg,10,0.0451,-0.553,False,
outlet_aa55187a,15,image_0008.jpg,11,0.0418,-0.631,False,
outlet_aa55187a,15,image_0009.jpg,12,0.0401,-0.674,False,
outlet_aa55187a,15,image_0003.jpg,13,0.0382,-0.725,False,
outlet_aa55187a,15,image_0010.jpg,14,0.0369,-0.761,False,
outlet_aa55187a,15,image_0005.jpg,15,0.0352,-0.811,False,
outlet_aa9c72d7,20,image_0006.jpg,1,0.9988,9.233,True,"Low similarity to the outlet's other 19 photos (multi-region anomaly score 9.2, beyond the folder's normal range)."
outlet_aa9c72d7,20,image_0005.jpg,2,0.9987,9.151,True,"Low similarity to the outlet's other 19 photos (multi-region anomaly score 9.2, beyond the folder's normal range)."
outlet_aa9c72d7,20,image_0013.jpg,3,0.5684,2.775,True,"Low similarity to the outlet's other 19 photos (multi-region anomaly score 2.8, beyond the folder's normal range)."
outlet_aa9c72d7,20,image_0014.jpg,4,0.3616,1.931,False,
outlet_aa9c72d7,20,image_0011.jpg,5,0.2686,1.498,False,
outlet_aa9c72d7,20,image_0009.jpg,6,0.1928,1.068,False,
outlet_aa9c72d7,20,image_0004.jpg,7,0.1399,0.684,False,
outlet_aa9c72d7,20,image_0017.jpg,8,0.1185,0.493,False,
outlet_aa9c72d7,20,image_0002.jpg,9,0.0892,0.176,False,
outlet_aa9c72d7,20,image_0020.jpg,10,0.0771,0.018,False,
outlet_aa9c72d7,20,image_0008.jpg,11,0.0746,-0.018,False,
outlet_aa9c72d7,20,image_0010.jpg,12,0.0683,-0.113,False,
outlet_aa9c72d7,20,image_0018.jpg,13,0.0603,-0.247,False,
outlet_aa9c72d7,20,image_0019.jpg,14,0.0572,-0.302,False,
outlet_aa9c72d7,20,image_0001.jpg,15,0.0458,-0.536,False,
outlet_aa9c72d7,20,image_0015.jpg,16,0.041,-0.652,False,
outlet_aa9c72d7,20,image_0012.jpg,17,0.0405,-0.665,False,
outlet_aa9c72d7,20,image_0007.jpg,18,0.0336,-0.86,False,
outlet_aa9c72d7,20,image_0003.jpg,19,0.0305,-0.958,False,
outlet_aa9c72d7,20,image_0016.jpg,20,0.0285,-1.027,False,
outlet_ab1e8a98,10,image_0001.jpg,1,0.4518,2.307,False,
outlet_ab1e8a98,10,image_0003.jpg,2,0.3051,1.677,False,
outlet_ab1e8a98,10,image_0008.jpg,3,0.1077,0.385,False,
outlet_ab1e8a98,10,image_0006.jpg,4,0.0813,0.075,False,
outlet_ab1e8a98,10,image_0007.jpg,5,0.0774,0.021,False,
